G_GAN,G_L1,D_loss,G_GAN_ma,G_L1_ma,D_loss_ma
3.96,2067.09,-3.062,4.380430224,1590.009895,-4.916074857
3.974,588.609,-2.537,4.360108713,1539.93985,-4.797121114
6.699,2251.041,-11.604,4.477053277,1575.494908,-5.137465058
6.899,512.904,-6.679,4.598150613,1522.365362,-5.214541805
3.761,529.517,-5.875,4.556293083,1472.722944,-5.247564715
3.897,2269.623,-3.39,4.523328428,1512.567947,-5.154686479
3.638,2116.451,-4.233,4.479062007,1542.7621,-5.108602155
4.428,2286.014,-4.179,4.476508907,1579.924695,-5.062122047
4.761,574.458,-9.019,4.490733461,1529.65136,-5.259965945
3.396,2220.322,-3.827,4.435996788,1564.184892,-5.188317648
4.775,450.708,-3.506,4.452946949,1508.511047,-5.104201765
4.463,2258.182,-4.991,4.453449601,1545.994595,-5.098541677
4.604,615.014,-4.585,4.460977121,1499.445565,-5.072864593
4.637,566.91,-5.145,4.469778265,1452.818787,-5.076471364
4.13,894.4,-5.491,4.452789352,1424.897848,-5.097197795
3.896,498.961,-4.713,4.424949884,1378.601005,-5.077987906
4.424,2191.596,-3.942,4.42490239,1419.250755,-5.02118851
4.52,2259.085,-8.041,4.429657271,1461.242467,-5.172179085
4.195,2192.5,-3.763,4.417924407,1497.805344,-5.101720131
4.121,524.414,-3.194,4.403078187,1449.135777,-5.006334124
3.266,481.056,-5.521,4.346224277,1400.731788,-5.032067418
4.657,2691.69,-7.463,4.361763064,1465.279698,-5.153614047
4.855,2247.688,-3.586,4.38642491,1504.400114,-5.075233345
3.721,487.442,-3.095,4.353153665,1453.552208,-4.976221677
4.234,2059.536,-5.293,4.347195982,1483.851397,-4.992060594
4.217,610.047,-7.291,4.340686183,1440.161178,-5.107007564
6.069,536.655,-5.691,4.427101873,1394.985869,-5.136207186
4.269,1968.089,-4.535,4.41919678,1423.641025,-5.106146826
2.601,711.916,-2.66,4.328286941,1388.054774,-4.983839485
2.442,498.101,-3.001,4.233972594,1343.557085,-4.884697511
4.674,460.055,-3.311,4.255973964,1299.381981,-4.806012635
3.251,537.896,-3.693,4.205725266,1261.307682,-4.750362004
3.067,469.627,-2.816,4.148789003,1221.723648,-4.653643903
3.892,478.654,-3.356,4.135949552,1184.570165,-4.588761708
4.312,2205.556,-4.377,4.144752075,1235.619457,-4.578173623
4.771,463.945,-3.577,4.176064471,1197.035734,-4.528114942
5.594,2488.043,-8.522,4.246961248,1261.586098,-4.727809195
4.557,460.827,-3.131,4.262463185,1221.548143,-4.647968735
4.196,373.945,-3.39,4.259140026,1179.167986,-4.585070298
5.531,2463.193,-4.236,4.322733025,1243.369236,-4.567616783
4.851,2240.704,-3.633,4.349146373,1293.235975,-4.520885944
3.519,699.07,-3.867,4.307639055,1263.527676,-4.488191647
5.665,489.15,-3.425,4.375507102,1224.808792,-4.435032064
4.451,2371.156,-4.213,4.379281747,1282.126152,-4.423930461
4.188,2073.747,-6.996,4.36971766,1321.707195,-4.552533938
5.314,2394.34,-10.197,4.416931777,1375.338835,-4.834757241
5.642,2242.845,-6.617,4.478185188,1418.714143,-4.923869379
4.672,2079.162,-3.477,4.487875928,1451.736536,-4.85152591
4.352,2282.711,-5.842,4.481082132,1493.285259,-4.901049615
4.366,2216.821,-3.427,4.475328025,1529.462046,-4.827347134
7.067,556.963,-5.126,4.604911624,1480.837094,-4.842279777
4.46,537.26,-2.616,4.597666043,1433.658239,-4.730965788
6.601,456.471,-6.44,4.697832741,1384.798877,-4.816417499
5.173,2180.401,-4.64,4.721591104,1424.578984,-4.807596624
5.267,518.608,-4.95,4.748861548,1379.280434,-4.814716793
4.237,469.945,-3.396,4.723268471,1333.813663,-4.743780953
7.041,2203.736,-9.864,4.839155048,1377.309779,-4.999791906
6.014,2054.16,-11.095,4.897897295,1411.152291,-5.30455231
3.944,493.546,-4.451,4.85020243,1365.271976,-5.261874695
4.864,2166.889,-3.831,4.850892309,1405.352827,-5.19033096
4.253,361.082,-3.443,4.820997693,1353.139286,-5.102964412
4.964,2381.914,-4.521,4.828147809,1404.578022,-5.073866191
3.95,2154.069,-6.203,4.784240418,1442.05257,-5.130322882
4.148,476.162,-2.81,4.752428397,1393.758042,-5.014306738
4.654,425.249,-3.37,4.747506978,1345.33259,-4.932091401
4.568,2105.068,-4.253,4.738531629,1383.31936,-4.898136831
4.936,473.645,-3.377,4.748405047,1337.835642,-4.822079989
4.975,2001.675,-4.293,4.759734795,1371.02761,-4.79562599
5.168,2240.824,-4.544,4.780148055,1414.51743,-4.78304469
4.189,461.459,-3.248,4.750590652,1366.864508,-4.706292456
4.179,486.736,-6.111,4.72201112,1322.858083,-4.776527833
4.396,501.528,-4.573,4.705710564,1281.791579,-4.766351441
3.929,730.547,-5.292,4.666875036,1254.22935,-4.792633869
4.797,2066.405,-10.485,4.673381284,1294.838132,-5.077252176
3.77,2123.632,-4.638,4.62821222,1336.277826,-5.055289567
7.077,555.393,-7.66,4.750651609,1297.233584,-5.185525089
4.012,436.592,-3.328,4.713719028,1254.201505,-5.092648834
4.993,574.473,-2.962,4.727683077,1220.21508,-4.986116393
5.138,423.417,-3.816,4.748198923,1180.375176,-4.927610573
4.096,553.874,-3.82,4.715588977,1149.050117,-4.872230044
6.107,2226.753,-9.395,4.785159528,1202.935261,-5.098368542
5.321,487.758,-5.911,4.811951552,1167.176398,-5.139000115
4.142,2049.461,-3.788,4.778453974,1211.290628,-5.071450109
4.488,2390.228,-3.521,4.763931275,1270.237497,-4.993927604
5.194,1980.631,-6.688,4.785434712,1305.757172,-5.078631224
4.726,2099.414,-4.89,4.782462976,1345.440013,-5.069199662
4.113,2324.802,-3.97,4.748989827,1394.408113,-5.014239679
5.16,437.13,-3.003,4.769540336,1346.544207,-4.913677695
4.095,431.202,-2.352,4.735813319,1300.777097,-4.785593811
3.327,384.326,-3.479,4.665372653,1254.954542,-4.72026412
3.807,681.979,-7.544,4.62245402,1226.305765,-4.861450914
3.479,482.832,-3.19,4.565281319,1189.132077,-4.777878368
2.353,2167.624,-3.603,4.454667253,1238.056673,-4.71913445
3.669,710.758,-4.851,4.415383891,1211.691739,-4.725727727
4.217,571.599,-3.246,4.405464696,1179.687102,-4.651741341
6.34,2177.032,-10.557,4.502191461,1229.554347,-4.947004274
3.464,1937.532,-5.22,4.450281888,1264.95323,-4.96065406
4.532,460.368,-5.938,4.454367794,1224.723968,-5.009521357
4.179,2075.595,-4.85,4.440599404,1267.26752,-5.001545289
3.915,504.198,-3.539,4.414319434,1229.114044,-4.928418025
3.692,332.207,-2.485,4.378203462,1184.268692,-4.806247124
3.283,495.631,-2.257,4.323443289,1149.836807,-4.678784767
4.901,2084.739,-4.273,4.352321125,1196.581917,-4.658495529
3.52,469.777,-3.902,4.310705068,1160.241671,-4.620670753
3.601,462.034,-3.046,4.275219815,1125.331287,-4.541937215
2.419,472.945,-3.695,4.182408824,1092.711973,-4.499590354
4.321,438.494,-6.335,4.189338383,1060.001074,-4.591360837
3.403,2134.69,-3.515,4.150021464,1113.735521,-4.537542795
4.5,432.199,-4.925,4.167520391,1079.658695,-4.556915655
5.552,2514.574,-8.608,4.236744371,1151.40446,-4.759469872
3.936,2058.903,-4.09,4.221707153,1196.779387,-4.725996379
4.299,2416.899,-6.748,4.225571795,1257.785367,-4.82709656
6.7,476.354,-4.302,4.349293205,1218.713799,-4.800841732
4.982,446.289,-6.932,4.380928545,1180.092559,-4.907399645
4.432,538.096,-4.008,4.383482118,1147.992731,-4.862429663
4.749,759.247,-3.895,4.401758012,1128.555445,-4.81405818
4.736,2464.497,-5.902,4.418470111,1195.352522,-4.868455271
4.877,626.725,-6.473,4.441396606,1166.921146,-4.948682507
4.743,491.341,-7.91,4.456476775,1133.142139,-5.096748382
6.675,584.754,-6.152,4.567402937,1105.722732,-5.149510963
2.532,418.984,-3.014,4.46563279,1071.385795,-5.042735415
4.424,374.473,-3.608,4.46355115,1036.540156,-4.970998644
3.817,2158.159,-4.496,4.431223593,1092.621098,-4.947248712
5.817,2471.379,-8.956,4.500512413,1161.558993,-5.147686276
4.557,398.735,-3.459,4.503336793,1123.417793,-5.063251962
4.683,606.177,-6.747,4.512319953,1097.555754,-5.147439364
4.347,565.245,-7.873,4.504053955,1070.940216,-5.283717396
4.581,438.556,-3.49,4.507901257,1039.321005,-5.194031526
6.522,2003.675,-11.124,4.608606195,1087.538705,-5.49052995
4.202,2237.412,-4.116,4.588275885,1145.03237,-5.421803452
4.605,410.186,-3.153,4.589112091,1108.290051,-5.30836328
4.774,2275.902,-5.827,4.598356486,1166.670649,-5.334295116
4.086,1905.722,-5.168,4.572738662,1203.623216,-5.32598036
5.937,2074.959,-8.337,4.640951729,1247.190005,-5.476531342
6.012,520.727,-6.218,4.709504142,1210.866855,-5.513604775
3.753,538.623,-6.11,4.661678935,1177.254662,-5.543424536
5.535,706.813,-5.808,4.705344988,1153.732579,-5.556653309
4.924,2135.713,-4.069,4.716277739,1202.8316,-5.482270644
4.653,558.153,-6.941,4.713113852,1170.59767,-5.555207112
4.626,479.546,-2.787,4.708758159,1136.045087,-5.416796756
4.223,401.143,-2.614,4.684470251,1099.299982,-5.276656918
5.011,545.642,-7.256,4.700796739,1071.617083,-5.375624072
2.87,549.266,-5.266,4.609256902,1045.499529,-5.370142869
4.677,535.469,-4.079,4.612644057,1019.998003,-5.305585725
3.655,2506.76,-4.385,4.564761854,1094.336103,-5.259556439
5.711,2216.784,-10.713,4.622073761,1150.458497,-5.532228617
3.657,2209.312,-4.006,4.573820073,1203.401173,-5.455917186
4.32,478.526,-3.891,4.56112907,1167.157414,-5.377671327
3.309,2195.21,-3.415,4.498522616,1218.560043,-5.279537761
4.384,2145.158,-4.153,4.492796485,1264.889941,-5.223210873
4.921,2262.573,-3.905,4.514206661,1314.774094,-5.157300329
3.965,446.952,-4.665,4.486746328,1271.382989,-5.132685312
3.364,389.918,-3.109,4.430609012,1227.30974,-5.031501047
4.304,2207.159,-3.81,4.424278561,1276.302203,-4.970425995
6.519,2447.557,-7.508,4.529014633,1334.864943,-5.097304695
3.634,2503.593,-7.754,4.484263901,1393.301346,-5.23013946
5.431,1950.302,-4.733,4.531600706,1421.151378,-5.205282487
3.838,1922.103,-4.812,4.496920671,1446.198959,-5.185618363
4.901,432.09,-5.184,4.517124637,1395.493511,-5.185537445
7.258,2114.783,-11.239,4.654168406,1431.457986,-5.488210572
4.827,445.457,-5.87,4.662809985,1382.157937,-5.507300044
3.531,387.404,-2.8,4.606219486,1332.42024,-5.371935042
4.685,488.873,-3.291,4.610158512,1290.242878,-5.267888289
5.373,2291.905,-4.969,4.648300586,1340.325984,-5.252943875
4.899,875.852,-4.833,4.660835557,1317.102285,-5.231946681
4.979,2027.651,-4.304,4.676743779,1352.62972,-5.185549347
3.326,420.381,-3.669,4.60920659,1306.017284,-5.10972188
5.385,2325.774,-10.541,4.64799626,1357.00512,-5.381285786
6.684,2159.837,-11.254,4.749796447,1397.146714,-5.674921497
6.196,2467.03,-4.443,4.822106625,1450.640878,-5.613325422
4.842,2297.078,-4.624,4.823101294,1492.962735,-5.563859151
4.343,443.022,-3.669,4.799096229,1440.465698,-5.469116193
3.966,477.899,-2.947,4.757441418,1392.337363,-5.343010383
4.462,544.504,-3.569,4.742669347,1349.945695,-5.254309864
4.751,2155.04,-3.261,4.743085879,1390.20041,-5.154644371
4.54,467.926,-3.225,4.732931585,1344.08669,-5.058162152
5.947,2342.346,-9.646,4.793635006,1393.999655,-5.287554045
8.514,533.937,-9.923,4.979653256,1350.996522,-5.519326343
5.402,519.681,-6.21,5.000770593,1309.430746,-5.553860025
5.264,382.994,-3.443,5.013932063,1263.108909,-5.448317024
3.86,445.871,-5.839,4.95623546,1222.247013,-5.467851173
3.997,402.564,-3.306,4.908273687,1181.262863,-5.359758614
6.271,2228.621,-12.013,4.976410003,1233.63077,-5.692420684
4.92,2449.994,-6.693,4.973589503,1294.448931,-5.742449649
6.452,430.083,-6.213,5.047510028,1251.230635,-5.765977167
5.261,566.121,-6.456,5.058184526,1216.975153,-5.800478309
7.43,1973.395,-7.753,5.1767753,1254.796145,-5.898104393
4.392,399.497,-2.942,5.137536535,1212.031188,-5.750299174
4.177,433.564,-3.529,5.089509708,1173.107829,-5.639234215
3.358,2073.292,-2.775,5.002934223,1218.117037,-5.496022504
4.994,547.888,-4.591,5.002487512,1184.605585,-5.450771379
6.103,378.13,-7.565,5.057513136,1144.281806,-5.55648281
4.603,381.419,-3.095,5.034787479,1106.138666,-5.433408669
4.293,2153.067,-4.025,4.997698105,1158.485082,-5.362988236
4.029,767.014,-4.044,4.9492632,1138.911528,-5.297038824
5.577,2278.769,-5.299,4.98065004,1195.904402,-5.297136883
5.822,2154.423,-5.511,5.022717538,1243.830332,-5.307830039
4.32,2053.337,-4.365,4.987581661,1284.305665,-5.260688537
7.293,661.617,-7.185,5.102852578,1253.171232,-5.35690411
3.774,606.121,-6.823,5.036409949,1220.81872,-5.430208905
3.38,2237.355,-3.674,4.953589452,1271.645534,-5.342398459
5.796,485.599,-5.163,4.995709979,1232.343208,-5.333428536
4.793,2208.088,-4.443,4.98557448,1281.130447,-5.28890711
5.981,2010.028,-11.333,5.035345756,1317.575325,-5.591111754
4.368,517.313,-5.058,5.001978468,1277.562209,-5.564456166
4.524,443.248,-3.751,4.978079545,1235.846498,-5.473783358
3.826,2172.771,-5.058,4.920475568,1282.692723,-5.45299419
4.013,2331.216,-9.091,4.875101789,1335.118887,-5.634894481
4.43,829.605,-4.267,4.8528467,1309.843193,-5.566499757
5.459,610.035,-3.621,4.883154365,1274.852783,-5.469224769
5.169,2246.716,-4.529,4.897446647,1323.445944,-5.42221353
3.692,2256.919,-3.852,4.837174314,1370.119597,-5.343702854
4.472,531.493,-3.202,4.818915599,1328.188267,-5.236617711
4.162,2155.869,-4.198,4.786069819,1369.572304,-5.184686826
6.998,690.297,-10.314,4.896666328,1335.608538,-5.441152484
8.36,2083.18,-8.659,5.069833011,1372.987111,-5.60204486
5.86,482.168,-3.803,5.109341361,1328.446156,-5.512092617
3.899,382.918,-3.101,5.048824293,1281.169748,-5.391537986
4.532,2192.846,-6.224,5.022983078,1326.753561,-5.433161087
5.375,560.031,-8.62,5.040583924,1288.417433,-5.592503033
6.371,2161.561,-11.418,5.107104728,1332.074611,-5.883777881
4.477,2526.218,-4.657,5.075599492,1391.78178,-5.822438987
5.962,728.003,-8.479,5.119919517,1358.592841,-5.955267038
3.508,576.244,-3.662,5.039323541,1319.475399,-5.840603686
5.294,2348.186,-5.382,5.052057364,1370.910929,-5.817673501
6.15,2049.339,-12.198,5.106954496,1404.832333,-6.136689826
7.352,648.003,-5.712,5.219206771,1366.990866,-6.115455335
4.822,2342.5,-4.797,5.199346433,1415.766323,-6.049532568
4.594,954.793,-4.51,5.169079111,1392.717657,-5.97255594
5.556,2580.563,-7.202,5.188425155,1452.109924,-6.034028143
5.816,2323.736,-10.254,5.219803898,1495.691228,-6.245026736
5.789,1023.757,-7.298,5.248263703,1472.094516,-6.297675399
4.448,582.886,-3.986,5.208250518,1427.634091,-6.182091629
4.838,2355.449,-3.667,5.189737992,1474.024836,-6.056337048
3.797,2336.573,-3.254,5.120101092,1517.152244,-5.916220195
4.752,401.449,-3.443,5.101696038,1461.367082,-5.792559185
5.773,2492.696,-4.82,5.135261236,1512.933528,-5.743931226
3.973,452.743,-3.616,5.077148174,1459.924002,-5.637534665
6.44,431.503,-3.573,5.145290765,1408.502951,-5.534307932
5.301,608.325,-3.546,5.153076227,1368.494054,-5.434892535
8.529,555.114,-8.858,5.321872416,1327.825051,-5.606047908
4.535,556.309,-3.504,5.282528795,1289.249249,-5.500945513
4.367,462.749,-4.523,5.236752355,1247.924236,-5.452048237
5.211,2209.176,-4.226,5.235464737,1295.986824,-5.390745825
5.378,628.642,-7.799,5.2425915,1262.619583,-5.511158534
5.294,551.37,-4.971,5.245161925,1227.057104,-5.484150607
4.271,2265.509,-5.596,5.196453829,1278.979699,-5.489743077
3.657,565.255,-3.436,5.119481138,1243.293464,-5.387055923
4.943,2064.139,-4.051,5.110657081,1284.335741,-5.320253127
5.853,590.789,-8.266,5.147774227,1249.658404,-5.467540471
4.338,482.801,-3.668,5.107285515,1211.315533,-5.377563447
4.984,1976.665,-5.547,5.10112124,1249.583007,-5.386035275
5.543,463.581,-3.48,5.123215178,1210.282906,-5.290733511
3.366,2298.645,-3.995,5.035354419,1264.701011,-5.225946835
6.148,496.696,-4.659,5.090986698,1226.300761,-5.197599494
4.939,469.747,-4.125,5.083387363,1188.473073,-5.143969519
5.566,656.525,-8.852,5.107517995,1161.875669,-5.329371043
3.53,484.893,-3.043,5.028642095,1128.026535,-5.215052491
3.646,2053.939,-3.819,4.95950999,1174.322159,-5.145249866
4.265,503.575,-3.902,4.924784491,1140.784801,-5.083087373
4.511,2608.97,-5.987,4.904095266,1214.194061,-5.128283004
3.607,404.743,-2.765,4.839240503,1173.721508,-5.010118854
7.287,2468.582,-9.581,4.961628478,1238.464532,-5.238662911
5.277,2320.912,-4.202,4.977397054,1292.586906,-5.186829766
4.813,459.1,-6.836,4.969177201,1250.91256,-5.269288278
4.36,502.92,-5.428,4.938718341,1213.512932,-5.277223864
5.324,2369.481,-4.975,4.957982424,1271.311336,-5.262112671
5.283,392.27,-3.82,4.974233303,1227.359269,-5.190007037
4.143,2078.022,-6.776,4.932671638,1269.892406,-5.269306685
3.915,2082.179,-3.822,4.881788056,1310.506735,-5.196941351
5.48,2108.158,-9.827,4.911698653,1350.389298,-5.428444283
4.475,2347.234,-7.601,4.88986372,1400.231534,-5.537072069
3.332,415.274,-3.045,4.811970534,1350.983657,-5.412468466
3.438,2087.21,-3.827,4.743272008,1387.794974,-5.333195042
3.569,600.165,-4.189,4.684558407,1348.413475,-5.27598529
4.037,400.568,-3.338,4.652180487,1301.021202,-5.179086026
2.866,533.861,-3.847,4.562871463,1262.663191,-5.112481725
4.492,2098.25,-4.889,4.559327889,1304.442532,-5.101307638
4.634,439.687,-3.735,4.563061495,1261.204755,-5.032992256
4.657,572.548,-4.042,4.56775842,1226.771918,-4.983442644
5.369,604.513,-6.739,4.607820499,1195.658972,-5.071220511
4.712,2363.023,-4.581,4.613029474,1254.027173,-5.046709486
5.041,446.344,-3.539,4.634428001,1213.643014,-4.971324012
4.738,600.416,-6.115,4.639606601,1182.981664,-5.028507811
4.474,525.111,-4.76,4.63132627,1150.088131,-5.01508242
4.852,498.332,-3.707,4.642359957,1117.500324,-4.949678299
5.033,593.717,-8.566,4.661891959,1091.311158,-5.130494384
5.357,2010.398,-7.666,4.696647361,1137.2655,-5.257269665
3.099,554.042,-3.576,4.616764993,1108.104325,-5.173206182
4.188,487.676,-5.783,4.595326743,1077.082909,-5.203695873
6.037,549.131,-7.607,4.667410406,1050.685313,-5.323861079
4.627,2195.305,-4.613,4.665389886,1107.916298,-5.288318025
4.054,2281.885,-4.185,4.634820392,1166.614733,-5.233152124
6.18,468.421,-6.86,4.712079372,1131.705046,-5.314494518
3.595,454.081,-3.8,4.656225403,1097.823844,-5.238769792
3.584,2247.087,-4.75,4.602614133,1155.287002,-5.214331302
3.855,415.495,-2.874,4.565233427,1118.297401,-5.097314737
6.343,2338.711,-9.31,4.654121755,1179.318081,-5.307949
4.91,2629.125,-6.708,4.666915668,1251.808427,-5.37795155
5.001,470.506,-6.167,4.683619884,1212.743306,-5.417403973
5.049,2313.479,-5.573,4.70188889,1267.780091,-5.425183774
5.372,2521.269,-7.269,4.735394445,1330.454536,-5.517374585
2.985,588.469,-3.336,4.647874723,1293.355259,-5.408305856
4.155,533.231,-3.091,4.623230987,1255.349046,-5.292440563
4.306,712.385,-4.255,4.607369438,1228.200844,-5.240568535
4.341,2267.861,-4.233,4.594050966,1280.183852,-5.190190108
4.052,2038.118,-4.136,4.566948418,1318.080559,-5.137480603
6.374,2274.754,-11.237,4.657300997,1365.914231,-5.442456573
6.311,1932.199,-10.973,4.739985947,1394.22847,-5.718983744
3.812,2390.526,-3.978,4.693586649,1444.043346,-5.631934557
3.82,2031.953,-3.936,4.649907317,1473.438829,-5.547137829
4.12,1853.078,-5.545,4.623411951,1492.420787,-5.547030938
6.146,436.77,-7.937,4.699541354,1439.638248,-5.666529391
3.772,1969.712,-6.014,4.653164286,1466.141936,-5.683902921
4.463,2162.71,-4.113,4.643656072,1500.970339,-5.605357775
5.347,579.664,-5.273,4.678823268,1454.905022,-5.588739886
5.129,457.741,-3.974,4.701332105,1405.046821,-5.508002892
7.237,2187.783,-8.284,4.828115499,1444.18363,-5.646802748
4.313,2146.423,-3.535,4.802359724,1479.295598,-5.54121261
4.133,424.195,-4.515,4.768891738,1426.540568,-5.48990198
4.867,434.952,-5.139,4.773797151,1376.96114,-5.472356881
4.062,2274.142,-4.165,4.738207294,1421.820183,-5.406989037
4.493,424.29,-4.144,4.725946929,1371.943674,-5.343839585
5.094,456.926,-3.291,4.744349583,1326.19279,-5.241197606
4.17,2361.32,-4.252,4.715632103,1377.949151,-5.191737725
5.11,2252.893,-12.075,4.735350498,1421.696343,-5.535900839
4.886,563.79,-9.077,4.742882973,1378.801026,-5.712955797
5.858,2170.341,-7.482,4.798638825,1418.378025,-5.801408007
5.032,2207.112,-3.818,4.810306883,1457.814723,-5.702237607
4.055,1943.893,-4.427,4.772541539,1482.118637,-5.638475727
4.097,2182.799,-4.183,4.738764462,1517.152655,-5.56570194
5.949,2313.011,-9.077,4.799276239,1556.945573,-5.741266843
4.914,2155.606,-7.274,4.805012427,1586.878594,-5.817903501
5.358,446.364,-4.247,4.832661806,1529.852864,-5.739358326
5.428,573.39,-7.495,4.862428716,1482.029721,-5.82714041
3.825,2129.35,-4.075,4.81055728,1514.395735,-5.739533389
5.246,866.894,-8.602,4.832329416,1482.020648,-5.88265672
4.857,646.312,-5.24,4.833562945,1440.235216,-5.850523884
5,783.052,-4.273,4.841884798,1407.376055,-5.77164769
5.038,514.841,-4.829,4.851690558,1362.749302,-5.724515305
3.996,463.464,-3.958,4.80890603,1317.785037,-5.63618954
7.037,510.3,-7.224,4.920310728,1277.410785,-5.715580063
5.012,2098.103,-7.292,4.924895192,1318.445396,-5.79440106
4.962,2316.083,-10.23,4.926750432,1368.327276,-6.016181007
5.004,464.157,-9.799,4.930612911,1323.118762,-6.205321956
3.79,2020.305,-4.64,4.873582265,1357.978074,-6.127055859
3.761,1918.104,-9.105,4.817953152,1385.984371,-6.275953066
3.221,492.866,-3.119,4.738105494,1341.328452,-6.118105412
5.157,448.586,-3.135,4.75905022,1296.691329,-5.968950142
